Date,AAPL,MSFT,GOOGL,AMZN,META,NVDA,TSLA
2019-06-06,44.34585952758789,120.54972076416016,51.995140075683594,87.71800231933594,167.1623077392578,3.572340250015259,13.729999542236328
2019-06-07,45.52621078491211,123.92608642578125,53.017906188964844,90.20149993896484,172.14747619628906,3.615074634552002,13.633333206176758
2019-06-10,46.10801315307617,125.0578384399414,53.732017517089844,93.03150177001953,173.6072998046875,3.6878738403320312,14.192000389099121
2019-06-11,46.64192199707031,124.58626556396484,53.646663665771484,93.18499755859375,176.8645477294922,3.745516061782837,14.473333358764648
2019-06-12,46.493473052978516,124.01099395751953,53.55038833618164,92.76599884033203,173.8257598876953,3.63246750831604,13.950667381286621
2019-06-13,46.48390197753906,124.79376220703125,54.14141845703125,93.51499938964844,176.23892211914062,3.6836495399475098,14.260666847229004
2019-06-14,46.14631652832031,124.91637420654297,53.90768814086914,93.4834976196289,180.0721435546875,3.59370756149292,14.32800006866455
2019-06-17,46.42164611816406,125.29364013671875,54.28434371948242,94.30149841308594,187.6988525390625,3.603398084640503,15.001999855041504
2019-06-18,47.51342010498047,127.47220611572266,54.84758758544922,95.06849670410156,187.16258239746094,3.7984378337860107,14.982666969299316
2019-06-19,47.37454605102539,127.9720687866211,54.811363220214844,95.43949890136719,186.1794891357422,3.80440092086792,15.095333099365234
2019-06-20,47.7552375793457,129.16043090820312,55.24260330200195,95.90950012207031,188.21527099609375,3.828749418258667,14.641332626342773
2019-06-21,47.592430114746094,129.17926025390625,55.846534729003906,95.56500244140625,189.81410217285156,3.7706100940704346,14.790666580200195
2019-06-24,47.54453659057617,129.94317626953125,55.41628646850586,95.69499969482422,191.2639617919922,3.7929718494415283,14.909333229064941
2019-06-25,46.82387924194336,125.84062194824219,53.97121047973633,93.91349792480469,187.5300750732422,3.7636537551879883,14.650667190551758
2019-06-26,47.83663558959961,126.31217956542969,53.610931396484375,94.8915023803711,186.3582305908203,3.9569544792175293,14.618000030517578
2019-06-27,47.82228088378906,126.51963806152344,53.42781448364258,95.21399688720703,188.1854705810547,4.055593490600586,14.855999946594238
2019-06-28,47.38652420043945,126.34050750732422,53.734004974365234,94.68150329589844,191.66119384765625,4.080438613891602,14.897333145141602
2019-07-01,48.25563049316406,127.96263122558594,54.587547302246094,96.1094970703125,191.66119384765625,4.128639221191406,15.14466667175293
2019-07-02,48.53813934326172,128.8114776611328,55.212825775146484,96.71549987792969,193.64732360839844,4.030746936798096,14.970000267028809
2019-07-03,48.94038391113281,129.641357421875,55.728431701660156,96.94999694824219,195.83204650878906,4.043666362762451,15.65999984741211
2019-07-05,48.89727783203125,129.2641143798828,56.208797454833984,97.14550018310547,195.03758239746094,3.9810543060302734,15.539999961853027
2019-07-08,47.889305114746094,129.16983032226562,55.420753479003906,97.61599731445312,194.4020233154297,3.906019926071167,15.355999946594238
2019-07-09,48.181400299072266,128.6982879638672,55.792945861816406,99.41500091552734,197.82810974121094,3.9085047245025635,15.337332725524902
2019-07-10,48.65785217285156,130.0092315673828,56.61771774291992,100.87049865722656,201.32369995117188,3.9768314361572266,15.928000450134277
2019-07-11,48.30350875854492,130.52792358398438,56.775028228759766,100.05349731445312,199.83409118652344,4.131373405456543,15.90666675567627
2019-07-12,48.674617767333984,130.99948120117188,56.83755111694336,100.55000305175781,203.44883728027344,4.164418697357178,16.338666915893555
2019-07-15,49.13191604614258,130.99948120117188,57.094112396240234,101.04949951171875,202.49551391601562,4.155969619750977,16.899999618530273
2019-07-16,48.96192932128906,129.28305053710938,57.24051284790039,100.49500274658203,202.42599487304688,4.151249885559082,16.825332641601562
2019-07-17,48.68659210205078,128.5190887451172,56.90703201293945,99.60150146484375,200.40016174316406,4.216594219207764,16.99066734313965
2019-07-18,49.23965835571289,128.66053771972656,56.93183898925781,98.8949966430664,199.38720703125,4.228270530700684,16.902666091918945
2019-07-19,48.50462341308594,128.8491668701172,56.15322494506836,98.22599792480469,196.9840087890625,4.18503999710083,17.211999893188477
2019-07-22,49.613155364990234,130.55618286132812,56.53335189819336,99.28150177001953,200.91653442382812,4.256596565246582,17.045333862304688
2019-07-23,50.00101089477539,131.36734008789062,56.972042083740234,99.72450256347656,200.9562530517578,4.364427089691162,17.344667434692383
2019-07-24,49.96031951904297,132.7159881591797,56.55915451049805,100.04049682617188,203.2402801513672,4.43896484375,17.658666610717773
2019-07-25,49.565269470214844,132.2161407470703,56.37107467651367,98.69100189208984,199.31771850585938,4.307778358459473,15.254667282104492
2019-07-26,49.73765182495117,133.30072021484375,61.79410171508789,97.15249633789062,198.36436462402344,4.349767684936523,15.202667236328125
2019-07-29,50.20214080810547,133.00830078125,61.62636947631836,95.62249755859375,194.58079528808594,4.343555927276611,15.718000411987305
2019-07-30,49.98664093017578,132.3670196533203,60.93955993652344,94.92649841308594,195.67312622070312,4.3592095375061035,16.150667190551758
2019-07-31,51.006595611572266,128.5190887451172,60.453243255615234,93.33899688720703,192.88262939453125,4.191996097564697,16.107332229614258
2019-08-01,49.9028434753418,130.20726013183594,60.134639739990234,92.76599884033203,191.39305114746094,4.0975823402404785,15.59000015258789
2019-08-02,48.847007751464844,129.11328125,59.367435455322266,91.16200256347656,187.70880126953125,4.004907608032227,15.62266731262207
2019-08-05,46.28996276855469,124.69001770019531,57.30452346801758,88.25650024414062,180.4693603515625,3.7465097904205322,15.221332550048828
2019-08-06,47.166255950927734,127.02891540527344,58.114898681640625,89.3915023803711,183.2300567626953,3.7852694988250732,15.383333206176758
2019-08-07,47.65467834472656,127.58539581298828,58.35459518432617,89.66999816894531,183.8656463623047,3.8235323429107666,15.561332702636719
2019-08-08,48.70573425292969,130.99005126953125,59.85723876953125,91.64450073242188,188.8408660888672,3.9321086406707764,15.886667251586914
2019-08-09,48.30439376831055,129.877197265625,58.99922561645508,90.37899780273438,186.54689025878906,3.830737352371216,15.667332649230957
2019-08-12,48.18181228637695,128.0663604736328,58.28461456298828,89.24600219726562,184.08412170410156,3.762908458709717,15.267333030700684
2019-08-13,50.22224044799805,130.71656799316406,59.387779235839844,91.21700286865234,187.1427459716797,3.8771986961364746,15.666666984558105
2019-08-14,48.72737121582031,126.78011322021484,57.77596664428711,88.14800262451172,178.46337890625,3.728621006011963,14.641332626342773
2019-08-15,48.48463439941406,126.49626159667969,58.02756118774414,88.80599975585938,181.3234100341797,3.696321487426758,14.37600040435791
2019-08-16,49.62861251831055,128.81455993652344,58.51835632324219,89.62850189208984,182.42572021484375,3.9644081592559814,14.662667274475098
2019-08-19,50.55389404296875,130.9720458984375,59.57189178466797,90.80599975585938,184.87857055664062,4.243178844451904,15.121999740600586
2019-08-20,50.55630111694336,129.8838348388672,58.732730865478516,90.06900024414062,182.53494262695312,4.1708784103393555,15.057332992553711
2019-08-21,51.104244232177734,131.3316192626953,59.13220977783203,91.177001953125,182.27674865722656,4.254360198974609,14.722000122070312
2019-08-22,51.061004638671875,130.37591552734375,59.129234313964844,90.23300170898438,180.7772216796875,4.260571002960205,14.8100004196167
2019-08-23,48.700931549072266,126.22179412841797,57.246463775634766,87.48100280761719,176.5169677734375,4.035963535308838,14.09333324432373
2019-08-26,49.62621307373047,128.1710968017578,58.1198616027832,88.44349670410156,179.10887145996094,4.110750198364258,14.333333015441895
2019-08-27,49.06623077392578,128.4455108642578,58.101993560791016,88.09149932861328,180.04237365722656,4.020064353942871,14.272000312805176
2019-08-28,49.3954963684082,128.27523803710938,58.247398376464844,88.2125015258789,180.49916076660156,4.009615898132324,14.37266731262207
2019-08-29,50.23184585571289,130.69760131835938,59.264217376708984,89.31999969482422,184.28274536132812,4.153369426727295,14.780667304992676
2019-08-30,50.16696548461914,130.45159912109375,59.080108642578125,88.81449890136719,184.38204956054688,4.166051864624023,15.040666580200195
2019-09-03,49.436344146728516,128.72938537597656,58.038970947265625,89.49199676513672,181.12478637695312,4.0829854011535645,15.000666618347168
2019-09-04,50.275108337402344,130.2339630126953,58.67020034790039,90.03099822998047,185.84181213378906,4.197140693664551,14.711999893188477
2019-09-05,51.25807189941406,132.52392578125,60.154991149902344,92.03600311279297,189.5757598876953,4.470218181610107,15.305333137512207
2019-09-06,51.25325393676758,131.62498474121094,59.863685607910156,91.67549896240234,186.1894073486328,4.443110466003418,15.16333293914795
2019-09-09,51.47196960449219,130.12989807128906,59.811580657958984,91.56749725341797,187.45057678222656,4.489120960235596,15.452667236328125
2019-09-10,52.08000564575195,128.76724243164062,59.832916259765625,91.02749633789062,184.87857055664062,4.555772304534912,15.702667236328125
2019-09-11,53.73588943481445,128.8050994873047,60.54256057739258,91.14949798583984,187.18246459960938,4.584374904632568,16.47333335876465
2019-09-12,53.61573028564453,130.12989807128906,61.28544616699219,92.17749786376953,186.16954040527344,4.582881450653076,16.391332626342773
2019-09-13,52.57268524169922,129.94064331054688,61.53654861450195,91.96700286865234,185.89149475097656,4.524934768676758,16.34666633605957
2019-09-16,52.84906768798828,129.0038299560547,61.11969757080078,90.39199829101562,184.92820739746094,4.481907844543457,16.187332153320312
2019-09-17,53.04133605957031,130.0068817138672,61.0328483581543,91.12750244140625,186.7753143310547,4.503297328948975,16.319332122802734
2019-09-18,53.538814544677734,131.07614135742188,61.17031478881836,90.87300109863281,186.83489990234375,4.4761881828308105,16.232667922973633
2019-09-19,53.10380935668945,133.4890899658203,61.473026275634766,91.07499694824219,188.82101440429688,4.400582790374756,16.440000534057617
2019-09-20,52.327552795410156,131.94671630859375,61.0308723449707,89.70800018310547,188.6124725341797,4.294881343841553,16.041332244873047
2019-09-23,52.56547927856445,131.66281127929688,61.27155303955078,89.26499938964844,185.5240478515625,4.348353862762451,16.082000732421875
2019-09-24,52.315528869628906,129.9973602294922,60.459686279296875,87.08049774169922,180.02249145507812,4.290902614593506,14.880666732788086
2019-09-25,53.12063980102539,131.8709716796875,61.829833984375,88.41649627685547,181.53196716308594,4.432663917541504,15.24666690826416
2019-09-26,52.84666442871094,132.0413055419922,61.64870071411133,86.99199676513672,178.86062622070312,4.410528182983398,16.17066764831543
2019-09-27,52.58951187133789,130.32858276367188,60.83782196044922,86.27249908447266,175.8715057373047,4.271753787994385,16.142000198364258
2019-09-30,53.82722091674805,131.55873107910156,60.59912872314453,86.79550170898438,176.8446807861328,4.329202651977539,16.058000564575195
2019-10-01,53.976226806640625,129.7040557861328,59.84780502319336,86.78250122070312,174.59042358398438,4.327462196350098,16.312667846679688
2019-10-02,52.6231575012207,127.41412353515625,58.4543342590332,85.6614990234375,173.3888397216797,4.303587436676025,16.208667755126953
2019-10-03,53.07017135620117,128.95654296875,59.02552032470703,86.22100067138672,178.1356658935547,4.509265422821045,15.535332679748535
